date,dew,temp,press,wnd_spd,snow,rain,pollution
29-05-2011 05:00,18,21,1008,3.58,0,0,100
29-05-2011 06:00,18,22,1009,5.37,0,0,95
29-05-2011 07:00,18,22,1009,6.26,0,0,90
29-05-2011 08:00,18,23,1009,9.39,0,0,99
29-05-2011 09:00,17,24,1009,11.18,0,0,105
29-05-2011 10:00,17,26,1009,1.79,0,0,112
29-05-2011 11:00,18,26,1008,3.58,0,0,109
29-05-2011 12:00,17,27,1008,1.79,0,0,116
29-05-2011 13:00,18,27,1008,4.92,0,0,118
29-05-2011 14:00,18,28,1007,8.05,0,0,112
29-05-2011 15:00,18,27,1006,11.18,0,0,104
29-05-2011 16:00,18,27,1006,0.89,0,0,112
29-05-2011 17:00,18,28,1005,1.79,0,0,117
29-05-2011 18:00,18,28,1006,1.79,0,0,139
29-05-2011 19:00,18,26,1006,4.02,0,0,146
29-05-2011 20:00,18,25,1006,4.91,0,0,150
29-05-2011 21:00,16,26,1006,3.13,0,0,114
29-05-2011 22:00,14,25,1006,6.26,0,0,61
29-05-2011 23:00,15,23,1005,3.13,0,0,92
30-05-2011 00:00,15,23,1005,1.79,0,0,96
30-05-2011 01:00,15,23,1005,3.58,0,0,107
30-05-2011 02:00,15,21,1005,6.71,0,0,82
30-05-2011 03:00,15,21,1005,8.5,0,0,71
30-05-2011 04:00,15,19,1004,1.79,0,0,58
30-05-2011 05:00,15,19,1004,0.89,0,0,55
30-05-2011 06:00,16,19,1004,4.02,0,0,62
30-05-2011 07:00,16,22,1004,4.91,0,0,56
30-05-2011 08:00,16,23,1004,8.04,0,0,52
30-05-2011 09:00,15,26,1004,9.83,0,0,99
30-05-2011 10:00,15,28,1004,1.79,0,0,65
30-05-2011 11:00,14,29,1003,1.79,0,0,72
30-05-2011 12:00,14,30,1002,1.79,0,0,85
30-05-2011 13:00,14,33,1001,4.02,0,0,85
30-05-2011 14:00,10,28,1000,7.15,0,0,44
30-05-2011 15:00,4,32,1000,3.13,0,0,67
30-05-2011 16:00,7,31,1000,4.92,0,0,26
30-05-2011 17:00,8,29,999,8.94,0,0,26
30-05-2011 18:00,9,27,999,12.96,0,0,28
30-05-2011 19:00,11,26,1001,16.98,0,0,39
30-05-2011 20:00,10,23,1002,1.79,0,0,49
30-05-2011 21:00,11,20,1002,2.68,0,0,15
30-05-2011 22:00,3,25,1003,4.02,0,0,12
30-05-2011 23:00,3,21,1003,8.04,0,0,18
31-05-2011 00:00,5,21,1002,0.89,0,0,29
31-05-2011 01:00,4,22,1002,3.13,0,0,13
31-05-2011 02:00,5,22,1002,7.15,0,0,14
31-05-2011 03:00,6,22,1001,11.17,0,0,15
31-05-2011 04:00,6,23,1001,19.22,0,0,17
31-05-2011 05:00,7,22,1001,27.27,0,0,10
31-05-2011 06:00,7,23,1002,35.32,0,0,10
31-05-2011 07:00,7,23,1002,43.37,0,0,9
31-05-2011 08:00,8,23,1002,52.31,0,0,9
31-05-2011 09:00,9,26,1002,59.46,0,0,9
31-05-2011 10:00,9,27,1002,66.61,0,0,8
31-05-2011 11:00,9,27,1002,73.76,0,0,8
31-05-2011 12:00,9,28,1001,79.57,0,0,9
31-05-2011 13:00,9,28,1001,85.38,0,0,11
31-05-2011 14:00,13,25,1001,94.32,0,0,13
31-05-2011 15:00,12,25,1002,99.24,0,0,14
31-05-2011 16:00,11,25,1002,110.42,0,1,12
31-05-2011 17:00,11,24,1003,120.25,0,0,16
31-05-2011 18:00,11,24,1003,129.19,0,0,10
31-05-2011 19:00,9,24,1003,137.24,0,0,24
31-05-2011 20:00,9,23,1004,142.16,0,0,0
31-05-2011 21:00,9,23,1004,147.08,0,0,14
31-05-2011 22:00,8,22,1005,152,0,0,20
31-05-2011 23:00,9,22,1005,156.92,0,0,10
01-06-2011 00:00,9,21,1005,160.94,0,0,12
01-06-2011 01:00,8,22,1006,165.86,0,0,17
01-06-2011 02:00,8,22,1006,170.78,0,0,12
01-06-2011 03:00,8,22,1006,175.7,0,0,16
01-06-2011 04:00,8,22,1006,181.51,0,0,8
01-06-2011 05:00,8,22,1006,185.53,0,0,11
01-06-2011 06:00,10,21,1007,188.66,0,0,17
01-06-2011 07:00,9,22,1007,192.68,0,0,8
01-06-2011 08:00,9,25,1008,196.7,0,0,16
01-06-2011 09:00,9,25,1008,200.72,0,0,15
01-06-2011 10:00,8,28,1008,203.85,0,0,15
01-06-2011 11:00,8,29,1008,206.98,0,0,13
01-06-2011 12:00,7,31,1007,0.89,0,0,20
01-06-2011 13:00,6,32,1006,1.79,0,0,9
01-06-2011 14:00,3,33,1006,1.79,0,0,10
01-06-2011 15:00,6,29,1006,5.81,0,0,11
01-06-2011 16:00,5,31,1006,3.13,0,0,17
01-06-2011 17:00,4,31,1006,7.15,0,0,18
01-06-2011 18:00,6,30,1006,10.28,0,0,28
01-06-2011 19:00,6,29,1006,14.3,0,0,0
01-06-2011 20:00,7,26,1007,16.09,0,0,28
01-06-2011 21:00,7,24,1007,19.22,0,0,29
01-06-2011 22:00,9,22,1007,21.01,0,0,33
01-06-2011 23:00,9,22,1008,22.8,0,0,29
02-06-2011 00:00,9,22,1008,25.93,0,0,33
02-06-2011 01:00,11,20,1007,0.89,0,0,33
02-06-2011 02:00,10,19,1007,1.79,0,0,31
02-06-2011 03:00,13,20,1007,5.81,0,0,36
02-06-2011 04:00,12,19,1007,9.83,0,0,45
02-06-2011 05:00,12,18,1007,11.62,0,0,48
02-06-2011 06:00,13,20,1007,0.89,0,0,57
02-06-2011 07:00,13,21,1007,1.78,0,0,81
02-06-2011 08:00,13,23,1007,1.79,0,0,98
02-06-2011 09:00,12,26,1006,3.58,0,0,99
02-06-2011 10:00,11,26,1006,1.79,0,0,143
02-06-2011 11:00,12,30,1004,3.58,0,0,105
02-06-2011 12:00,11,32,1004,1.79,0,0,83
02-06-2011 13:00,10,35,1002,3.13,0,0,81
02-06-2011 14:00,9,35,1002,5.81,0,0,128
02-06-2011 15:00,8,36,1000,11.62,0,0,127
02-06-2011 16:00,7,35,999,20.56,0,0,64
02-06-2011 17:00,5,33,1000,27.71,0,0,60
02-06-2011 18:00,8,33,999,32.63,0,0,100
02-06-2011 19:00,8,32,1000,38.44,0,0,92
02-06-2011 20:00,9,31,1000,44.25,0,0,116
02-06-2011 21:00,10,31,1001,47.38,0,0,74
02-06-2011 22:00,10,28,1001,4.02,0,0,64
02-06-2011 23:00,10,24,1001,4.02,0,0,73
03-06-2011 00:00,10,23,1001,8.94,0,0,69
03-06-2011 01:00,11,24,1001,13.86,0,0,68
03-06-2011 02:00,10,24,1002,4.02,0,0,37
03-06-2011 03:00,10,24,1002,4.92,0,0,37
03-06-2011 04:00,8,23,1003,5.81,0,0,32
03-06-2011 05:00,6,23,1004,12.96,0,0,23
03-06-2011 06:00,3,23,1005,21.01,0,0,18
03-06-2011 07:00,3,24,1006,28.16,0,0,25
03-06-2011 08:00,1,25,1006,8.94,0,0,34
03-06-2011 09:00,2,24,1006,16.09,0,0,9
03-06-2011 10:00,-1,28,1005,21.01,0,0,12
03-06-2011 11:00,-1,27,1005,25.03,0,0,28
03-06-2011 12:00,0,30,1005,29.95,0,0,9
03-06-2011 13:00,0,31,1004,34.87,0,0,9
03-06-2011 14:00,1,31,1004,39.79,0,0,11
03-06-2011 15:00,4,30,1004,4.02,0,0,11
03-06-2011 16:00,5,30,1003,7.15,0,0,8
03-06-2011 17:00,6,30,1003,1.79,0,0,56
03-06-2011 18:00,1,31,1003,4.92,0,0,15
03-06-2011 19:00,3,30,1004,9.84,0,0,15
03-06-2011 20:00,5,28,1004,3.13,0,0,48
03-06-2011 21:00,5,26,1005,6.26,0,0,56
03-06-2011 22:00,5,26,1006,9.39,0,0,45
03-06-2011 23:00,9,21,1006,11.18,0,0,48
04-06-2011 00:00,8,20,1006,0.89,0,0,53
04-06-2011 01:00,9,19,1006,1.79,0,0,53
04-06-2011 02:00,9,18,1006,2.68,0,0,70
04-06-2011 03:00,10,19,1006,0.89,0,0,48
04-06-2011 04:00,11,19,1006,0.45,0,0,58
04-06-2011 05:00,10,19,1007,1.34,0,0,68
04-06-2011 06:00,9,21,1007,1.79,0,0,57
04-06-2011 07:00,9,22,1008,0.89,0,0,44
04-06-2011 08:00,7,25,1008,1.79,0,0,0
04-06-2011 09:00,7,25,1008,1.79,0,0,0
04-06-2011 10:00,7,26,1008,0.89,0,0,0
04-06-2011 11:00,8,28,1008,1.78,0,0,0
04-06-2011 12:00,8,29,1007,3.57,0,0,0
04-06-2011 13:00,6,31,1006,7.59,0,0,30
04-06-2011 14:00,8,32,1006,4.02,0,0,44
04-06-2011 15:00,9,32,1005,8.94,0,0,37
04-06-2011 16:00,6,32,1005,14.75,0,0,40
04-06-2011 17:00,9,31,1004,20.56,0,0,45
04-06-2011 18:00,5,30,1005,27.71,0,0,21
04-06-2011 19:00,5,29,1005,31.73,0,0,18
04-06-2011 20:00,6,27,1006,35.75,0,0,25
04-06-2011 21:00,7,24,1007,38.88,0,0,27
04-06-2011 22:00,8,22,1007,0.89,0,0,24
04-06-2011 23:00,10,20,1007,1.79,0,0,22
05-06-2011 00:00,10,20,1007,3.58,0,0,28
05-06-2011 01:00,12,19,1007,0.89,0,0,40
05-06-2011 02:00,11,18,1008,1.78,0,0,63
05-06-2011 03:00,12,18,1008,2.67,0,0,78
05-06-2011 04:00,12,18,1008,3.56,0,0,100
05-06-2011 05:00,12,16,1009,4.45,0,0,109
05-06-2011 06:00,12,19,1009,5.34,0,0,124
05-06-2011 07:00,12,21,1009,1.79,0,0,125
05-06-2011 08:00,13,24,1009,0.89,0,0,133
05-06-2011 09:00,13,27,1009,1.78,0,0,133
05-06-2011 10:00,12,28,1009,1.79,0,0,126
05-06-2011 11:00,12,30,1008,4.92,0,0,142
05-06-2011 12:00,10,31,1007,8.94,0,0,109
05-06-2011 13:00,10,33,1006,14.75,0,0,43
05-06-2011 14:00,10,33,1005,20.56,0,0,57
05-06-2011 15:00,11,34,1004,26.37,0,0,90
05-06-2011 16:00,11,33,1004,31.29,0,0,83
05-06-2011 17:00,10,33,1003,38.44,0,0,60
05-06-2011 18:00,10,31,1003,43.36,0,0,67
05-06-2011 19:00,11,30,1004,49.17,0,0,67
05-06-2011 20:00,12,30,1004,53.19,0,0,59
05-06-2011 21:00,12,29,1004,54.98,0,0,64
05-06-2011 22:00,14,26,1005,0.89,0,0,69
05-06-2011 23:00,14,27,1004,1.79,0,0,67
06-06-2011 00:00,14,25,1004,3.58,0,0,75
06-06-2011 01:00,15,24,1003,5.37,0,0,65
06-06-2011 02:00,15,23,1002,7.16,0,0,50
06-06-2011 03:00,15,22,1002,1.79,0,0,41
06-06-2011 04:00,15,22,1001,3.58,0,0,44
06-06-2011 05:00,15,21,1001,1.79,0,0,74
06-06-2011 06:00,16,21,1002,0.89,0,0,92
06-06-2011 07:00,15,24,1002,1.78,0,0,103
06-06-2011 08:00,15,26,1001,2.67,0,0,0
06-06-2011 09:00,15,28,1001,3.56,0,0,0
06-06-2011 10:00,15,28,1001,1.79,0,0,0
06-06-2011 11:00,15,28,1001,0.89,0,0,87
06-06-2011 12:00,15,29,1000,1.78,0,0,85
06-06-2011 13:00,13,29,1000,1.79,0,1,100
06-06-2011 14:00,18,26,999,1.79,0,2,100
06-06-2011 15:00,16,30,998,3.13,0,0,93
06-06-2011 16:00,17,29,998,6.26,0,0,86
06-06-2011 17:00,16,28,999,11.18,0,0,91
06-06-2011 18:00,18,28,998,3.13,0,0,99
06-06-2011 19:00,18,26,998,0.89,0,0,114
06-06-2011 20:00,18,24,999,1.79,0,0,123
06-06-2011 21:00,18,23,999,3.58,0,0,145
06-06-2011 22:00,18,22,999,1.79,0,0,163
06-06-2011 23:00,18,22,999,3.58,0,0,170
07-06-2011 00:00,18,21,998,1.79,0,0,163
07-06-2011 01:00,17,20,998,0.89,0,0,166
07-06-2011 02:00,17,19,998,1.78,0,0,167
07-06-2011 03:00,17,20,998,2.67,0,0,201
07-06-2011 04:00,17,19,998,0.89,0,0,201
07-06-2011 05:00,17,18,998,0.89,0,0,204
07-06-2011 06:00,18,19,998,0.89,0,0,217
07-06-2011 07:00,17,23,998,2.68,0,0,206
07-06-2011 08:00,18,24,998,0.89,0,0,241
07-06-2011 09:00,18,27,998,1.79,0,0,237
07-06-2011 10:00,17,30,997,3.58,0,0,231
07-06-2011 11:00,16,32,997,0.89,0,0,177
07-06-2011 12:00,16,34,996,3.13,0,0,160
07-06-2011 13:00,16,34,994,8.05,0,0,152
07-06-2011 14:00,16,35,994,13.86,0,0,102
07-06-2011 15:00,14,34,993,18.78,0,0,66
07-06-2011 16:00,14,36,993,22.8,0,0,69
07-06-2011 17:00,14,34,993,25.93,0,0,69
07-06-2011 18:00,19,26,997,17.88,0,2,82
07-06-2011 19:00,19,22,995,3.13,0,0,37
07-06-2011 20:00,19,22,995,4.92,0,1,47
07-06-2011 21:00,20,22,996,1.79,0,0,55
07-06-2011 22:00,19,22,996,3.58,0,0,58
07-06-2011 23:00,19,22,997,4.47,0,0,59
08-06-2011 00:00,19,23,996,4.02,0,0,66
08-06-2011 01:00,17,23,1000,11.18,0,2,61
08-06-2011 02:00,17,19,998,20.12,0,3,35
08-06-2011 03:00,16,19,995,31.3,0,4,9
08-06-2011 04:00,16,19,996,37.11,0,5,7
08-06-2011 05:00,16,19,997,41.13,0,6,6
08-06-2011 06:00,17,19,998,0.89,0,0,7
08-06-2011 07:00,17,19,998,1.78,0,0,7
08-06-2011 08:00,18,23,999,3.13,0,0,20
08-06-2011 09:00,16,26,999,6.26,0,0,13
08-06-2011 10:00,15,28,999,10.28,0,0,27
08-06-2011 11:00,14,30,999,13.41,0,0,24
08-06-2011 12:00,13,31,999,16.54,0,0,14
08-06-2011 13:00,14,33,999,1.79,0,0,22
08-06-2011 14:00,15,32,999,4.02,0,0,33
08-06-2011 15:00,14,33,998,7.15,0,0,49
08-06-2011 16:00,15,33,998,10.28,0,0,26
08-06-2011 17:00,15,31,998,14.3,0,0,22
08-06-2011 18:00,16,30,998,17.43,0,0,27
08-06-2011 19:00,17,29,999,20.56,0,0,28
08-06-2011 20:00,18,27,1000,24.58,0,0,40
08-06-2011 21:00,18,25,1001,28.6,0,0,29
08-06-2011 22:00,19,24,1001,31.73,0,0,33
08-06-2011 23:00,19,24,1002,34.86,0,0,47
09-06-2011 00:00,19,23,1002,36.65,0,0,53
09-06-2011 01:00,19,21,1003,38.44,0,0,86
09-06-2011 02:00,19,20,1003,0.89,0,0,151
09-06-2011 03:00,18,20,1004,1.79,0,0,210
09-06-2011 04:00,18,19,1004,0.89,0,0,188
09-06-2011 05:00,18,19,1004,2.68,0,0,176
09-06-2011 06:00,19,21,1005,0.89,0,0,184
09-06-2011 07:00,19,23,1005,0.89,0,0,190
09-06-2011 08:00,19,24,1005,1.78,0,0,196
09-06-2011 09:00,19,25,1005,3.57,0,0,189
09-06-2011 10:00,19,27,1005,4.46,0,0,165
09-06-2011 11:00,18,30,1004,1.79,0,0,152
09-06-2011 12:00,17,30,1003,0.89,0,0,126
09-06-2011 13:00,17,32,1002,3.13,0,0,111
09-06-2011 14:00,16,32,1002,6.26,0,0,112
09-06-2011 15:00,13,33,1001,12.07,0,0,106
09-06-2011 16:00,15,32,1001,16.09,0,0,76
09-06-2011 17:00,16,32,1000,19.22,0,0,67
09-06-2011 18:00,13,31,1000,24.14,0,0,92
09-06-2011 19:00,15,29,1000,28.16,0,0,62
09-06-2011 20:00,15,29,1000,31.29,0,0,75
09-06-2011 21:00,17,27,1000,33.08,0,0,96
09-06-2011 22:00,18,25,1001,34.87,0,0,123
09-06-2011 23:00,18,26,1001,36.66,0,0,119
10-06-2011 00:00,18,25,1000,38.45,0,0,121
10-06-2011 01:00,19,24,1000,41.58,0,0,121
10-06-2011 02:00,19,23,1000,45.6,0,0,121
10-06-2011 03:00,18,22,1000,0.89,0,0,108
10-06-2011 04:00,19,22,1000,1.79,0,0,117
10-06-2011 05:00,18,22,1000,3.58,0,0,176
10-06-2011 06:00,18,23,1000,7.6,0,0,199
10-06-2011 07:00,17,24,1001,1.79,0,0,185
10-06-2011 08:00,17,25,1001,2.68,0,0,173
10-06-2011 09:00,18,26,1000,3.57,0,0,172
10-06-2011 10:00,18,28,1000,1.79,0,0,141
10-06-2011 11:00,18,30,1000,3.58,0,0,130
10-06-2011 12:00,16,32,999,1.79,0,0,132
10-06-2011 13:00,14,34,998,5.81,0,0,117
10-06-2011 14:00,13,35,997,12.96,0,0,91
10-06-2011 15:00,12,35,997,20.11,0,0,83
10-06-2011 16:00,13,35,996,25.92,0,0,71
10-06-2011 17:00,12,33,997,31.73,0,0,80
10-06-2011 18:00,13,33,997,36.65,0,0,92
10-06-2011 19:00,15,25,1001,7.15,0,0,80
10-06-2011 20:00,16,23,1002,12.96,0,1,48
10-06-2011 21:00,17,23,1003,14.75,0,2,64
10-06-2011 22:00,18,22,1003,17.88,0,0,74
10-06-2011 23:00,18,21,1003,4.02,0,0,84
11-06-2011 00:00,18,21,1004,7.15,0,0,96
11-06-2011 01:00,18,20,1004,10.28,0,0,122
11-06-2011 02:00,18,20,1003,12.07,0,0,53
11-06-2011 03:00,18,19,1003,13.86,0,0,52
11-06-2011 04:00,17,20,1003,0.89,0,0,57
11-06-2011 05:00,18,19,1003,1.78,0,0,87
11-06-2011 06:00,18,20,1004,1.79,0,0,95
11-06-2011 07:00,17,21,1004,0.89,0,0,109
11-06-2011 08:00,18,22,1004,1.78,0,0,96
11-06-2011 09:00,18,24,1005,3.57,0,0,91
11-06-2011 10:00,18,26,1004,5.36,0,0,82
11-06-2011 11:00,18,27,1004,6.25,0,0,73
11-06-2011 12:00,18,27,1003,3.13,0,0,81
11-06-2011 13:00,17,28,1002,4.92,0,0,67
11-06-2011 14:00,16,29,1001,3.13,0,0,74
11-06-2011 15:00,17,29,1000,5.81,0,0,85
11-06-2011 16:00,15,22,1002,12.96,0,0,29
11-06-2011 17:00,14,22,1002,16.09,0,0,25
11-06-2011 18:00,15,22,1003,0.89,0,0,39
11-06-2011 19:00,15,22,1004,1.79,0,0,27
11-06-2011 20:00,16,21,1005,0.89,0,0,33
11-06-2011 21:00,16,21,1005,1.78,0,0,43
11-06-2011 22:00,16,21,1006,1.79,0,0,55
11-06-2011 23:00,14,22,1007,4.02,0,1,48
12-06-2011 00:00,13,21,1007,8.04,0,0,20
12-06-2011 01:00,13,20,1007,9.83,0,0,16
12-06-2011 02:00,14,18,1006,0.89,0,0,18
12-06-2011 03:00,14,18,1006,1.79,0,0,14
12-06-2011 04:00,13,19,1006,2.68,0,0,12
12-06-2011 05:00,15,17,1007,0.89,0,0,18
12-06-2011 06:00,15,19,1007,0.89,0,0,10
12-06-2011 07:00,13,23,1008,1.79,0,0,19
12-06-2011 08:00,13,24,1008,4.92,0,0,15
12-06-2011 09:00,13,26,1008,8.05,0,0,12
12-06-2011 10:00,10,29,1007,12.07,0,0,11
12-06-2011 11:00,10,30,1007,15.2,0,0,10
12-06-2011 12:00,9,32,1007,18.33,0,0,11
12-06-2011 13:00,9,32,1006,22.35,0,0,13
12-06-2011 14:00,9,33,1005,3.13,0,0,22
12-06-2011 15:00,9,35,1004,4.92,0,0,15
12-06-2011 16:00,8,34,1004,5.81,0,0,14
12-06-2011 17:00,10,33,1003,3.13,0,0,17
12-06-2011 18:00,12,31,1004,6.26,0,0,46
12-06-2011 19:00,12,30,1004,11.18,0,0,48
12-06-2011 20:00,12,29,1005,14.31,0,0,49
12-06-2011 21:00,13,27,1006,17.44,0,0,39
12-06-2011 22:00,16,25,1006,20.57,0,0,34
12-06-2011 23:00,16,23,1006,3.13,0,0,45
13-06-2011 00:00,16,23,1006,3.13,0,0,52
13-06-2011 01:00,16,23,1006,4.92,0,0,63
13-06-2011 02:00,17,21,1007,0.89,0,0,79
13-06-2011 03:00,17,20,1007,1.78,0,0,85
13-06-2011 04:00,17,19,1007,1.79,0,0,95
13-06-2011 05:00,17,19,1007,0.89,0,0,96
13-06-2011 06:00,17,20,1008,1.78,0,0,98
13-06-2011 07:00,17,23,1008,1.79,0,0,117
13-06-2011 08:00,17,23,1008,3.58,0,0,119
13-06-2011 09:00,17,26,1008,5.37,0,0,103
13-06-2011 10:00,18,27,1007,1.79,0,0,98
13-06-2011 11:00,17,29,1007,3.13,0,0,96
13-06-2011 12:00,17,29,1007,6.26,0,0,98
13-06-2011 13:00,16,31,1006,9.39,0,0,95
13-06-2011 14:00,15,32,1005,1.79,0,0,88
13-06-2011 15:00,14,34,1004,3.13,0,0,83
13-06-2011 16:00,14,34,1004,6.26,0,0,69
13-06-2011 17:00,13,34,1003,9.39,0,0,65
13-06-2011 18:00,15,32,1002,13.41,0,0,63
13-06-2011 19:00,16,31,1003,16.54,0,0,45
13-06-2011 20:00,17,28,1003,18.33,0,0,70
13-06-2011 21:00,19,28,1004,22.35,0,0,63
13-06-2011 22:00,19,26,1005,24.14,0,0,116
13-06-2011 23:00,19,25,1004,27.27,0,0,127
14-06-2011 00:00,18,25,1004,31.29,0,0,132
14-06-2011 01:00,17,23,1004,34.42,0,0,147
14-06-2011 02:00,17,23,1004,37.55,0,0,156
14-06-2011 03:00,16,22,1004,0.89,0,0,125
14-06-2011 04:00,16,22,1004,1.78,0,0,100
14-06-2011 05:00,16,21,1004,1.79,0,0,93
14-06-2011 06:00,16,22,1004,3.58,0,0,94
14-06-2011 07:00,16,24,1004,5.37,0,0,94
14-06-2011 08:00,16,26,1004,7.16,0,0,133
14-06-2011 09:00,16,28,1004,8.95,0,0,153
14-06-2011 10:00,16,30,1004,1.79,0,0,187
14-06-2011 11:00,16,31,1003,3.13,0,0,195
14-06-2011 12:00,17,31,1003,7.15,0,0,205
14-06-2011 13:00,17,33,1002,11.17,0,0,234
14-06-2011 14:00,17,34,1001,18.32,0,0,236
14-06-2011 15:00,17,34,1000,24.13,0,0,231
14-06-2011 16:00,19,34,1000,29.94,0,0,220
14-06-2011 17:00,15,33,1000,35.75,0,0,175
14-06-2011 18:00,14,32,1000,38.88,0,1,146
14-06-2011 19:00,17,31,1001,0.89,0,2,151
14-06-2011 20:00,16,27,1002,4.02,0,3,141
14-06-2011 21:00,20,23,1003,4.92,0,5,142
14-06-2011 22:00,19,23,1003,8.05,0,0,123
14-06-2011 23:00,19,23,1003,12.07,0,0,78
15-06-2011 00:00,20,22,1002,1.79,0,0,54
15-06-2011 01:00,20,22,1002,1.79,0,0,71
15-06-2011 02:00,19,21,1002,0.89,0,0,106
15-06-2011 03:00,19,21,1001,1.78,0,0,128
15-06-2011 04:00,19,21,1002,0.89,0,0,124
15-06-2011 05:00,19,21,1002,0.89,0,0,135
15-06-2011 06:00,20,21,1003,1.78,0,0,167
15-06-2011 07:00,19,23,1003,2.67,0,0,165
15-06-2011 08:00,19,24,1003,1.79,0,0,171
15-06-2011 09:00,20,25,1003,4.92,0,0,170
15-06-2011 10:00,20,27,1003,8.05,0,0,156
15-06-2011 11:00,20,29,1003,11.18,0,0,167
15-06-2011 12:00,21,30,1003,14.31,0,0,175
15-06-2011 13:00,20,31,1002,20.12,0,0,164
15-06-2011 14:00,20,30,1001,25.93,0,0,153
15-06-2011 15:00,20,29,1001,31.74,0,0,152
15-06-2011 16:00,20,29,1001,35.76,0,1,158
15-06-2011 17:00,18,29,1001,39.78,0,0,144
15-06-2011 18:00,15,28,1001,42.91,0,1,142
15-06-2011 19:00,19,21,1004,5.81,0,2,135
15-06-2011 20:00,18,21,1003,4.02,0,0,165
15-06-2011 21:00,17,22,1004,0.89,0,0,198
15-06-2011 22:00,17,22,1005,1.78,0,0,195
15-06-2011 23:00,18,21,1005,2.67,0,1,138
16-06-2011 00:00,18,21,1004,1.79,0,2,154
16-06-2011 01:00,19,21,1005,4.92,0,3,192
16-06-2011 02:00,16,21,1005,10.73,0,0,177
16-06-2011 03:00,16,21,1005,14.75,0,0,120
16-06-2011 04:00,17,20,1006,0.89,0,0,96
16-06-2011 05:00,17,18,1006,1.78,0,0,80
16-06-2011 06:00,17,18,1006,1.79,0,0,91
16-06-2011 07:00,17,19,1006,0.89,0,0,76
16-06-2011 08:00,17,20,1007,1.78,0,0,69
16-06-2011 09:00,17,20,1007,2.67,0,0,69
16-06-2011 10:00,16,21,1007,1.79,0,0,80
16-06-2011 11:00,17,22,1007,3.13,0,0,95
16-06-2011 12:00,17,22,1006,3.13,0,0,95
16-06-2011 13:00,17,23,1006,6.26,0,0,97
16-06-2011 14:00,18,23,1005,8.05,0,0,124
16-06-2011 15:00,18,24,1005,11.18,0,0,140
16-06-2011 16:00,18,23,1005,14.31,0,0,123
16-06-2011 17:00,18,23,1005,16.1,0,0,139
16-06-2011 18:00,17,23,1006,16.99,0,0,144
16-06-2011 19:00,18,22,1006,0.89,0,0,135
16-06-2011 20:00,18,23,1007,1.79,0,0,137
16-06-2011 21:00,17,22,1007,4.92,0,0,113
16-06-2011 22:00,17,22,1008,0.89,0,0,117
16-06-2011 23:00,17,21,1008,3.13,0,0,114
17-06-2011 00:00,17,21,1008,6.26,0,0,115
17-06-2011 01:00,17,21,1008,9.39,0,0,134
17-06-2011 02:00,17,21,1008,11.18,0,0,134
17-06-2011 03:00,17,21,1008,0.89,0,0,125
17-06-2011 04:00,17,21,1008,1.78,0,0,106
17-06-2011 05:00,18,20,1009,2.23,0,0,121
17-06-2011 06:00,18,21,1009,3.13,0,0,110
17-06-2011 07:00,18,22,1009,4.92,0,0,115
17-06-2011 08:00,17,24,1009,0.89,0,0,102
17-06-2011 09:00,17,24,1009,1.78,0,0,88
17-06-2011 10:00,18,25,1009,2.67,0,0,87
17-06-2011 11:00,18,26,1009,4.46,0,0,85
17-06-2011 12:00,18,28,1008,6.25,0,0,88
17-06-2011 13:00,19,29,1008,1.79,0,0,85
17-06-2011 14:00,18,29,1007,3.13,0,0,80
17-06-2011 15:00,18,30,1007,3.13,0,0,67
17-06-2011 16:00,16,30,1006,1.79,0,0,66
17-06-2011 17:00,18,30,1006,4.02,0,0,69
17-06-2011 18:00,19,29,1006,8.04,0,0,79
17-06-2011 19:00,19,27,1006,11.17,0,0,89
17-06-2011 20:00,19,25,1007,12.96,0,0,87
17-06-2011 21:00,19,24,1007,14.75,0,0,104
17-06-2011 22:00,19,24,1008,15.64,0,0,135
17-06-2011 23:00,19,23,1008,17.43,0,0,142
18-06-2011 00:00,19,22,1008,18.32,0,0,151
18-06-2011 01:00,19,21,1008,0.89,0,0,179
18-06-2011 02:00,19,21,1008,1.79,0,0,190
18-06-2011 03:00,19,21,1007,0.89,0,0,194
18-06-2011 04:00,19,20,1008,1.78,0,0,212
18-06-2011 05:00,19,20,1008,0.89,0,0,257
18-06-2011 06:00,19,20,1008,1.78,0,0,244
18-06-2011 07:00,20,23,1008,0.45,0,0,257
18-06-2011 08:00,21,24,1007,1.34,0,0,227
18-06-2011 09:00,20,26,1007,2.23,0,0,198
18-06-2011 10:00,20,28,1007,3.12,0,0,180
18-06-2011 11:00,19,30,1007,4.01,0,0,154
18-06-2011 12:00,20,31,1007,1.79,0,0,132
18-06-2011 13:00,19,32,1006,3.13,0,0,106
18-06-2011 14:00,19,33,1005,1.79,0,0,95
18-06-2011 15:00,15,33,1005,4.02,0,0,101
18-06-2011 16:00,15,33,1005,8.04,0,0,110
18-06-2011 17:00,18,33,1004,12.06,0,0,99
18-06-2011 18:00,20,31,1004,16.98,0,0,113
18-06-2011 19:00,19,30,1005,20.11,0,0,147
18-06-2011 20:00,20,27,1006,25.03,0,0,269
18-06-2011 21:00,20,26,1006,29.95,0,0,285
18-06-2011 22:00,21,25,1007,33.97,0,0,245
18-06-2011 23:00,20,23,1008,35.76,0,0,237
19-06-2011 00:00,20,22,1008,37.55,0,0,221
19-06-2011 01:00,20,22,1008,39.34,0,0,221
