date,dew,temp,press,wnd_spd,snow,rain,pollution
13-07-2010 08:00,21,24.0,1010.0,6.26,0,0,61
13-07-2010 09:00,21,24.0,1010.0,8.05,0,0,72
13-07-2010 10:00,22,25.0,1010.0,1.79,0,0,85
13-07-2010 11:00,22,26.0,1010.0,0.89,0,0,105
13-07-2010 12:00,21,26.0,1010.0,1.78,0,0,84
13-07-2010 13:00,21,25.0,1010.0,3.13,0,0,92
13-07-2010 14:00,21,26.0,1010.0,6.26,0,0,99
13-07-2010 15:00,21,26.0,1010.0,9.39,0,0,96
13-07-2010 16:00,21,26.0,1009.0,12.52,0,0,107
13-07-2010 17:00,21,26.0,1009.0,15.65,0,0,110
13-07-2010 18:00,21,26.0,1009.0,19.67,0,0,114
13-07-2010 19:00,21,26.0,1009.0,22.8,0,0,121
13-07-2010 20:00,20,26.0,1010.0,25.93,0,0,110
13-07-2010 21:00,20,26.0,1010.0,29.06,0,0,99
13-07-2010 22:00,21,25.0,1011.0,0.89,0,0,117
13-07-2010 23:00,21,24.0,1010.0,0.89,0,0,112
14-07-2010 00:00,22,24.0,1010.0,0.89,0,0,122
14-07-2010 01:00,21,24.0,1010.0,0.89,0,0,139
14-07-2010 02:00,21,23.0,1010.0,1.78,0,0,141
14-07-2010 03:00,22,23.0,1010.0,1.79,0,0,111
14-07-2010 04:00,22,24.0,1010.0,2.68,0,0,120
14-07-2010 05:00,22,23.0,1010.0,0.89,0,0,103
14-07-2010 06:00,22,24.0,1011.0,0.89,0,0,118
14-07-2010 07:00,22,24.0,1011.0,2.68,0,0,118
14-07-2010 08:00,22,24.0,1011.0,0.89,0,0,124
14-07-2010 09:00,22,25.0,1011.0,1.78,0,0,120
14-07-2010 10:00,23,26.0,1010.0,1.79,0,0,134
14-07-2010 11:00,22,27.0,1010.0,0.89,0,0,143
14-07-2010 12:00,21,27.0,1010.0,1.79,0,0,161
14-07-2010 13:00,22,27.0,1010.0,3.58,0,0,116
14-07-2010 14:00,21,27.0,1010.0,5.37,0,0,95
14-07-2010 15:00,21,27.0,1010.0,8.5,0,0,131
14-07-2010 16:00,21,27.0,1010.0,9.39,0,0,105
14-07-2010 17:00,21,27.0,1009.0,11.18,0,0,102
14-07-2010 18:00,21,26.0,1009.0,12.97,0,0,118
14-07-2010 19:00,22,26.0,1009.0,13.86,0,0,130
14-07-2010 20:00,22,25.0,1009.0,0.89,0,0,150
14-07-2010 21:00,22,25.0,1009.0,1.34,0,0,167
14-07-2010 22:00,22,25.0,1009.0,0.89,0,0,174
14-07-2010 23:00,22,25.0,1008.0,1.78,0,0,161
15-07-2010 00:00,22,24.0,1008.0,2.67,0,0,168
15-07-2010 01:00,22,24.0,1008.0,0.89,0,0,176
15-07-2010 02:00,22,24.0,1008.0,1.78,0,0,152
15-07-2010 03:00,22,24.0,1007.0,1.79,0,0,126
15-07-2010 04:00,22,24.0,1007.0,3.58,0,0,162
15-07-2010 05:00,21,24.0,1007.0,5.37,0,0,141
15-07-2010 06:00,21,24.0,1007.0,0.89,0,0,167
15-07-2010 07:00,21,24.0,1007.0,1.78,0,0,163
15-07-2010 08:00,21,24.0,1007.0,2.67,0,0,175
15-07-2010 09:00,22,24.0,1007.0,1.79,0,1,208
15-07-2010 10:00,22,24.0,1007.0,3.58,0,0,216
15-07-2010 11:00,22,25.0,1006.0,5.37,0,0,193
15-07-2010 12:00,22,25.0,1006.0,7.16,0,1,167
15-07-2010 13:00,22,24.0,1006.0,8.95,0,2,193
15-07-2010 14:00,22,24.0,1006.0,10.74,0,3,196
15-07-2010 15:00,22,24.0,1006.0,0.89,0,0,172
15-07-2010 16:00,22,24.0,1006.0,2.68,0,1,211
15-07-2010 17:00,22,24.0,1005.0,3.13,0,0,183
15-07-2010 18:00,22,24.0,1005.0,6.26,0,0,220
15-07-2010 19:00,22,24.0,1005.0,9.39,0,0,262
15-07-2010 20:00,22,24.0,1005.0,11.18,0,0,235
15-07-2010 21:00,22,24.0,1005.0,12.97,0,0,286
15-07-2010 22:00,22,24.0,1006.0,1.79,0,0,264
15-07-2010 23:00,22,24.0,1005.0,3.13,0,1,266
16-07-2010 00:00,22,24.0,1005.0,4.92,0,0,213
16-07-2010 01:00,22,23.0,1005.0,6.71,0,0,196
16-07-2010 02:00,22,23.0,1005.0,0.89,0,0,185
16-07-2010 03:00,22,23.0,1005.0,1.78,0,0,199
16-07-2010 04:00,22,23.0,1005.0,2.67,0,0,225
16-07-2010 05:00,22,23.0,1005.0,1.79,0,0,231
16-07-2010 06:00,22,23.0,1005.0,3.58,0,0,209
16-07-2010 07:00,22,24.0,1005.0,5.37,0,0,231
16-07-2010 08:00,23,24.0,1005.0,7.16,0,0,259
16-07-2010 09:00,23,25.0,1005.0,8.95,0,0,310
16-07-2010 10:00,23,27.0,1005.0,10.74,0,0,304
16-07-2010 11:00,23,28.0,1005.0,0.89,0,0,290
16-07-2010 12:00,23,29.0,1004.0,1.79,0,0,283
16-07-2010 13:00,23,30.0,1004.0,3.58,0,0,212
16-07-2010 14:00,23,30.0,1003.0,7.6,0,0,185
16-07-2010 15:00,24,31.0,1003.0,10.73,0,0,195
16-07-2010 16:00,23,31.0,1003.0,14.75,0,0,188
16-07-2010 17:00,23,31.0,1002.0,17.88,0,0,169
16-07-2010 18:00,23,30.0,1003.0,21.01,0,0,178
16-07-2010 19:00,23,29.0,1003.0,22.8,0,0,161
16-07-2010 20:00,23,28.0,1004.0,23.69,0,0,139
16-07-2010 21:00,23,28.0,1005.0,25.48,0,1,116
16-07-2010 22:00,22,28.0,1005.0,3.13,0,2,127
16-07-2010 23:00,21,27.0,1005.0,1.79,0,0,61
17-07-2010 00:00,22,26.0,1004.0,3.13,0,0,50
17-07-2010 01:00,21,26.0,1005.0,1.79,0,0,57
17-07-2010 02:00,22,25.0,1005.0,0.89,0,0,55
17-07-2010 03:00,22,24.0,1005.0,1.79,0,0,47
17-07-2010 04:00,22,24.0,1006.0,3.58,0,0,53
17-07-2010 05:00,22,24.0,1006.0,0.89,0,0,68
17-07-2010 06:00,23,24.0,1006.0,1.79,0,0,60
17-07-2010 07:00,23,25.0,1007.0,0.89,0,0,73
17-07-2010 08:00,23,26.0,1007.0,1.79,0,0,100
17-07-2010 09:00,23,27.0,1007.0,3.58,0,0,196
17-07-2010 10:00,23,28.0,1007.0,5.37,0,0,154
17-07-2010 11:00,22,30.0,1007.0,7.16,0,0,172
17-07-2010 12:00,23,30.0,1007.0,8.95,0,0,186
17-07-2010 13:00,23,30.0,1007.0,1.79,0,0,176
17-07-2010 14:00,24,31.0,1006.0,3.13,0,0,177
17-07-2010 15:00,23,32.0,1005.0,6.26,0,0,120
17-07-2010 16:00,22,32.0,1005.0,10.28,0,0,98
17-07-2010 17:00,21,32.0,1004.0,13.41,0,0,90
17-07-2010 18:00,21,31.0,1005.0,16.54,0,0,91
17-07-2010 19:00,21,29.0,1005.0,19.67,0,0,130
17-07-2010 20:00,21,29.0,1006.0,21.46,0,0,111
17-07-2010 21:00,21,28.0,1006.0,24.59,0,1,143
17-07-2010 22:00,22,28.0,1007.0,27.72,0,0,145
17-07-2010 23:00,22,28.0,1007.0,29.51,0,0,176
18-07-2010 00:00,22,26.0,1006.0,31.3,0,0,219
18-07-2010 01:00,23,26.0,1006.0,33.09,0,0,245
18-07-2010 02:00,23,26.0,1006.0,34.88,0,0,267
18-07-2010 03:00,23,25.0,1006.0,39.8,0,1,203
18-07-2010 04:00,19,23.0,1006.0,41.59,0,0,140
18-07-2010 05:00,20,22.0,1007.0,1.79,0,0,164
18-07-2010 06:00,21,23.0,1007.0,2.68,0,0,122
18-07-2010 07:00,21,24.0,1007.0,1.79,0,0,98
18-07-2010 08:00,21,24.0,1007.0,0.89,0,0,83
18-07-2010 09:00,22,26.0,1007.0,1.78,0,0,123
18-07-2010 10:00,22,28.0,1007.0,2.67,0,0,167
18-07-2010 11:00,23,30.0,1007.0,3.56,0,0,153
18-07-2010 12:00,23,32.0,1006.0,1.79,0,0,149
18-07-2010 13:00,24,32.0,1005.0,4.92,0,0,140
18-07-2010 14:00,23,33.0,1005.0,8.05,0,0,158
18-07-2010 15:00,23,34.0,1005.0,11.18,0,0,122
18-07-2010 16:00,22,34.0,1004.0,15.2,0,0,113
18-07-2010 17:00,23,33.0,1004.0,19.22,0,0,164
18-07-2010 18:00,24,32.0,1004.0,23.24,0,0,177
18-07-2010 19:00,24,31.0,1004.0,27.26,0,0,165
18-07-2010 20:00,24,29.0,1005.0,29.05,0,0,148
18-07-2010 21:00,24,29.0,1005.0,30.84,0,0,142
18-07-2010 22:00,24,28.0,1005.0,32.63,0,0,142
18-07-2010 23:00,24,28.0,1005.0,35.76,0,0,141
19-07-2010 00:00,23,28.0,1005.0,38.89,0,0,147
19-07-2010 01:00,23,27.0,1005.0,42.02,0,0,161
19-07-2010 02:00,23,27.0,1005.0,45.15,0,0,188
19-07-2010 03:00,23,27.0,1006.0,46.94,0,0,227
19-07-2010 04:00,23,26.0,1006.0,48.73,0,0,236
19-07-2010 05:00,23,25.0,1006.0,50.52,0,0,275
19-07-2010 06:00,23,26.0,1007.0,52.31,0,0,258
19-07-2010 07:00,23,26.0,1007.0,54.1,0,0,250
19-07-2010 08:00,24,26.0,1007.0,57.23,0,0,241
19-07-2010 09:00,24,27.0,1007.0,59.02,0,0,232
19-07-2010 10:00,24,28.0,1007.0,60.81,0,0,246
19-07-2010 11:00,24,27.0,1007.0,63.94,0,0,263
19-07-2010 12:00,24,27.0,1007.0,65.73,0,0,270
19-07-2010 13:00,24,27.0,1007.0,67.52,0,1,286
19-07-2010 14:00,22,25.0,1007.0,73.33,0,0,212
19-07-2010 15:00,22,25.0,1008.0,0.89,0,1,75
19-07-2010 16:00,20,24.0,1007.0,4.02,0,2,78
19-07-2010 17:00,21,24.0,1006.0,1.79,0,3,76
19-07-2010 18:00,21,23.0,1007.0,3.58,0,4,47
19-07-2010 19:00,21,23.0,1006.0,1.79,0,5,56
19-07-2010 20:00,20,22.0,1006.0,4.92,0,6,55
19-07-2010 21:00,19,22.0,1006.0,1.79,0,7,63
19-07-2010 22:00,20,22.0,1005.0,3.58,0,0,36
19-07-2010 23:00,20,22.0,1005.0,1.79,0,1,50
20-07-2010 00:00,20,22.0,1004.0,0.45,0,2,63
20-07-2010 01:00,19,22.0,1003.0,4.02,0,3,60
20-07-2010 02:00,19,22.0,1003.0,1.79,0,4,53
20-07-2010 03:00,19,22.0,1003.0,0.89,0,5,54
20-07-2010 04:00,19,22.0,1003.0,4.91,0,0,58
20-07-2010 05:00,19,22.0,1003.0,8.04,0,0,46
20-07-2010 06:00,19,22.0,1003.0,9.83,0,0,49
20-07-2010 07:00,19,23.0,1004.0,12.96,0,0,35
20-07-2010 08:00,20,24.0,1004.0,16.09,0,0,43
20-07-2010 09:00,19,26.0,1003.0,17.88,0,0,35
20-07-2010 10:00,19,28.0,1004.0,19.67,0,0,46
20-07-2010 11:00,19,29.0,1003.0,23.69,0,0,34
20-07-2010 12:00,19,30.0,1003.0,26.82,0,0,34
20-07-2010 13:00,20,32.0,1003.0,0.89,0,0,27
20-07-2010 14:00,20,32.0,1002.0,3.13,0,0,34
20-07-2010 15:00,20,32.0,1002.0,6.26,0,0,47
20-07-2010 16:00,21,30.0,1003.0,12.07,0,0,45
20-07-2010 17:00,21,29.0,1003.0,17.88,0,0,36
20-07-2010 18:00,21,28.0,1003.0,21.9,0,0,40
20-07-2010 19:00,20,27.0,1004.0,25.92,0,0,31
20-07-2010 20:00,21,26.0,1004.0,29.05,0,0,39
20-07-2010 21:00,21,25.0,1005.0,30.84,0,0,44
20-07-2010 22:00,21,24.0,1005.0,32.63,0,0,49
20-07-2010 23:00,21,24.0,1006.0,33.52,0,0,34
21-07-2010 00:00,22,23.0,1006.0,34.41,0,0,47
21-07-2010 01:00,21,23.0,1006.0,35.3,0,0,77
21-07-2010 02:00,21,23.0,1006.0,36.19,0,0,75
21-07-2010 03:00,21,23.0,1006.0,37.98,0,0,109
21-07-2010 04:00,21,22.0,1006.0,0.89,0,0,101
21-07-2010 05:00,20,22.0,1006.0,0.89,0,0,92
21-07-2010 06:00,21,22.0,1006.0,1.79,0,0,99
21-07-2010 07:00,22,24.0,1007.0,0.89,0,0,88
21-07-2010 08:00,22,26.0,1007.0,0.89,0,0,96
21-07-2010 09:00,22,27.0,1007.0,1.79,0,0,81
21-07-2010 10:00,22,29.0,1007.0,0.89,0,0,70
21-07-2010 11:00,22,30.0,1007.0,1.78,0,0,59
21-07-2010 12:00,22,31.0,1006.0,1.79,0,0,60
21-07-2010 13:00,21,32.0,1006.0,4.92,0,0,54
21-07-2010 14:00,21,32.0,1006.0,8.05,0,0,47
21-07-2010 15:00,22,32.0,1005.0,12.07,0,0,54
21-07-2010 16:00,22,32.0,1005.0,16.09,0,0,42
21-07-2010 17:00,22,31.0,1005.0,20.11,0,0,53
21-07-2010 18:00,22,30.0,1005.0,24.13,0,0,51
21-07-2010 19:00,22,29.0,1006.0,27.26,0,0,62
21-07-2010 20:00,22,28.0,1006.0,30.39,0,0,70
21-07-2010 21:00,22,27.0,1007.0,33.52,0,0,70
21-07-2010 22:00,22,26.0,1007.0,0.89,0,0,79
21-07-2010 23:00,22,25.0,1008.0,0.89,0,0,64
22-07-2010 00:00,22,25.0,1008.0,2.68,0,0,67
22-07-2010 01:00,22,25.0,1008.0,3.57,0,0,73
22-07-2010 02:00,22,24.0,1008.0,5.36,0,0,91
22-07-2010 03:00,22,24.0,1008.0,7.15,0,0,121
22-07-2010 04:00,22,24.0,1008.0,8.94,0,0,147
22-07-2010 05:00,22,24.0,1008.0,12.07,0,0,202
22-07-2010 06:00,22,24.0,1009.0,0.89,0,0,209
22-07-2010 07:00,23,24.0,1009.0,0.89,0,0,227
22-07-2010 08:00,23,25.0,1009.0,0.89,0,0,227
22-07-2010 09:00,23,27.0,1009.0,1.78,0,0,202
22-07-2010 10:00,24,28.0,1009.0,2.67,0,0,197
22-07-2010 11:00,24,30.0,1009.0,1.79,0,0,202
22-07-2010 12:00,24,31.0,1009.0,1.79,0,0,206
22-07-2010 13:00,25,33.0,1008.0,3.13,0,0,201
22-07-2010 14:00,25,33.0,1007.0,4.92,0,0,153
22-07-2010 15:00,23,33.0,1007.0,8.05,0,0,130
22-07-2010 16:00,24,33.0,1006.0,11.18,0,0,130
22-07-2010 17:00,23,33.0,1006.0,14.31,0,0,137
22-07-2010 18:00,24,32.0,1006.0,16.1,0,0,139
22-07-2010 19:00,24,31.0,1007.0,17.89,0,0,153
22-07-2010 20:00,25,30.0,1007.0,21.02,0,0,194
22-07-2010 21:00,25,29.0,1008.0,24.15,0,0,176
22-07-2010 22:00,25,28.0,1008.0,27.28,0,0,170
22-07-2010 23:00,25,28.0,1008.0,29.07,0,0,169
23-07-2010 00:00,24,27.0,1008.0,30.86,0,0,189
23-07-2010 01:00,24,27.0,1008.0,32.65,0,0,207
23-07-2010 02:00,24,26.0,1008.0,34.44,0,0,202
23-07-2010 03:00,24,25.0,1008.0,0.89,0,0,172
23-07-2010 04:00,23,25.0,1008.0,1.78,0,0,247
23-07-2010 05:00,24,25.0,1008.0,0.89,0,0,233
23-07-2010 06:00,23,25.0,1009.0,1.78,0,0,227
23-07-2010 07:00,24,26.0,1009.0,2.67,0,0,255
23-07-2010 08:00,24,28.0,1009.0,3.12,0,0,245
23-07-2010 09:00,24,29.0,1009.0,4.01,0,0,222
23-07-2010 10:00,25,30.0,1009.0,4.9,0,0,226
23-07-2010 11:00,24,32.0,1009.0,5.79,0,0,239
23-07-2010 12:00,24,33.0,1008.0,1.79,0,0,201
23-07-2010 13:00,25,34.0,1008.0,4.92,0,0,154
23-07-2010 14:00,23,35.0,1007.0,9.84,0,0,144
23-07-2010 15:00,23,35.0,1007.0,14.76,0,0,122
23-07-2010 16:00,23,34.0,1007.0,20.57,0,0,132
23-07-2010 17:00,22,34.0,1007.0,24.59,0,0,114
23-07-2010 18:00,22,33.0,1007.0,28.61,0,0,102
23-07-2010 19:00,22,32.0,1007.0,31.74,0,0,110
23-07-2010 20:00,23,30.0,1008.0,34.87,0,0,117
23-07-2010 21:00,23,31.0,1008.0,38.0,0,0,99
23-07-2010 22:00,23,30.0,1009.0,41.13,0,0,101
23-07-2010 23:00,23,30.0,1009.0,44.26,0,0,105
24-07-2010 00:00,23,29.0,1009.0,46.05,0,0,84
24-07-2010 01:00,23,28.0,1009.0,47.84,0,0,84
24-07-2010 02:00,23,27.0,1009.0,49.63,0,0,85
24-07-2010 03:00,23,26.0,1010.0,51.42,0,0,101
24-07-2010 04:00,24,26.0,1010.0,53.21,0,0,105
24-07-2010 05:00,23,25.0,1010.0,54.1,0,0,114
24-07-2010 06:00,24,26.0,1010.0,0.89,0,0,116
24-07-2010 07:00,24,27.0,1011.0,1.79,0,0,118
24-07-2010 08:00,25,29.0,1011.0,3.58,0,0,114
24-07-2010 09:00,25,30.0,1011.0,5.37,0,0,125
24-07-2010 10:00,25,32.0,1011.0,7.16,0,0,104
24-07-2010 11:00,24,32.0,1011.0,1.79,0,0,85
24-07-2010 12:00,23,33.0,1011.0,3.13,0,0,88
24-07-2010 13:00,24,34.0,1010.0,7.15,0,0,82
24-07-2010 14:00,22,35.0,1010.0,10.28,0,0,77
24-07-2010 15:00,22,35.0,1010.0,14.3,0,0,71
24-07-2010 16:00,21,34.0,1009.0,19.22,0,0,77
24-07-2010 17:00,20,34.0,1009.0,24.14,0,0,60
24-07-2010 18:00,21,33.0,1009.0,28.16,0,0,64
24-07-2010 19:00,22,32.0,1009.0,31.29,0,0,71
24-07-2010 20:00,22,30.0,1010.0,33.08,0,0,81
24-07-2010 21:00,23,30.0,1011.0,34.87,0,0,96
24-07-2010 22:00,23,29.0,1011.0,36.66,0,0,111
24-07-2010 23:00,24,28.0,1011.0,37.55,0,0,145
25-07-2010 00:00,24,29.0,1010.0,41.57,0,0,165
25-07-2010 01:00,24,27.0,1010.0,43.36,0,0,196
25-07-2010 02:00,23,28.0,1010.0,46.49,0,0,211
25-07-2010 03:00,23,27.0,1010.0,49.62,0,0,204
25-07-2010 04:00,23,26.0,1010.0,51.41,0,0,201
25-07-2010 05:00,22,25.0,1011.0,52.3,0,0,201
25-07-2010 06:00,23,25.0,1010.0,0.89,0,0,201
25-07-2010 07:00,24,26.0,1011.0,1.79,0,0,204
25-07-2010 08:00,24,28.0,1011.0,0.89,0,0,228
25-07-2010 09:00,24,29.0,1011.0,1.78,0,0,231
25-07-2010 10:00,25,31.0,1011.0,1.79,0,0,199
25-07-2010 11:00,25,32.0,1010.0,1.79,0,0,201
25-07-2010 12:00,24,34.0,1010.0,3.58,0,0,137
25-07-2010 13:00,24,34.0,1009.0,4.02,0,0,113
25-07-2010 14:00,23,35.0,1009.0,8.94,0,0,106
25-07-2010 15:00,24,35.0,1008.0,13.86,0,0,96
25-07-2010 16:00,23,34.0,1008.0,17.88,0,0,111
25-07-2010 17:00,22,33.0,1008.0,22.8,0,0,118
25-07-2010 18:00,21,33.0,1008.0,27.72,0,0,128
25-07-2010 19:00,23,32.0,1009.0,31.74,0,0,125
25-07-2010 20:00,23,31.0,1009.0,34.87,0,0,131
25-07-2010 21:00,23,30.0,1009.0,36.66,0,0,138
25-07-2010 22:00,23,29.0,1010.0,38.45,0,0,150
25-07-2010 23:00,23,28.0,1010.0,39.34,0,0,146
26-07-2010 00:00,23,28.0,1009.0,41.13,0,0,161
26-07-2010 01:00,23,28.0,1009.0,42.92,0,0,159
26-07-2010 02:00,24,27.0,1008.0,44.71,0,0,173
26-07-2010 03:00,23,27.0,1008.0,0.89,0,0,186
26-07-2010 04:00,24,26.0,1008.0,1.78,0,0,204
26-07-2010 05:00,24,26.0,1008.0,1.79,0,0,211
26-07-2010 06:00,24,26.0,1009.0,0.89,0,0,225
26-07-2010 07:00,24,27.0,1009.0,1.78,0,0,215
26-07-2010 08:00,24,28.0,1009.0,3.13,0,0,227
26-07-2010 09:00,24,29.0,1009.0,4.92,0,0,244
26-07-2010 10:00,25,30.0,1010.0,1.79,0,0,251
26-07-2010 11:00,25,30.0,1009.0,3.58,0,0,245
26-07-2010 12:00,25,31.0,1009.0,1.79,0,0,249
26-07-2010 13:00,25,31.0,1009.0,4.92,0,0,234
26-07-2010 14:00,25,32.0,1008.0,6.71,0,0,262
26-07-2010 15:00,24,32.0,1008.0,9.84,0,0,269
26-07-2010 16:00,24,32.0,1008.0,12.97,0,0,240
26-07-2010 17:00,23,33.0,1007.0,16.1,0,0,194
26-07-2010 18:00,24,32.0,1007.0,19.23,0,0,174
26-07-2010 19:00,24,31.0,1007.0,0.89,0,0,202
26-07-2010 20:00,26,29.0,1007.0,1.78,0,0,196
26-07-2010 21:00,26,29.0,1007.0,0.89,0,0,171
26-07-2010 22:00,25,29.0,1007.0,1.78,0,0,195
26-07-2010 23:00,26,28.0,1006.0,3.57,0,0,174
27-07-2010 00:00,25,28.0,1007.0,5.36,0,0,178
27-07-2010 01:00,24,28.0,1006.0,7.15,0,0,193
27-07-2010 02:00,24,27.0,1006.0,8.94,0,0,196
27-07-2010 03:00,24,27.0,1006.0,10.73,0,0,220
27-07-2010 04:00,24,27.0,1006.0,12.52,0,0,208
27-07-2010 05:00,24,26.0,1006.0,13.41,0,0,225
27-07-2010 06:00,24,26.0,1006.0,15.2,0,0,224
27-07-2010 07:00,25,27.0,1006.0,16.09,0,0,243
27-07-2010 08:00,25,29.0,1006.0,17.88,0,0,230
27-07-2010 09:00,25,31.0,1006.0,0.89,0,0,210
27-07-2010 10:00,26,31.0,1005.0,3.13,0,0,201
27-07-2010 11:00,25,33.0,1005.0,7.15,0,0,199
27-07-2010 12:00,24,34.0,1005.0,11.17,0,0,176
27-07-2010 13:00,23,34.0,1004.0,16.09,0,0,192
27-07-2010 14:00,22,34.0,1004.0,21.01,0,0,189
27-07-2010 15:00,22,35.0,1003.0,26.82,0,0,173
27-07-2010 16:00,23,35.0,1003.0,32.63,0,0,171
27-07-2010 17:00,22,34.0,1002.0,37.55,0,0,161
27-07-2010 18:00,23,33.0,1002.0,42.47,0,0,148
27-07-2010 19:00,23,32.0,1002.0,45.6,0,0,140
27-07-2010 20:00,23,31.0,1002.0,47.39,0,0,130
27-07-2010 21:00,23,30.0,1003.0,52.31,0,0,126
27-07-2010 22:00,23,30.0,1002.0,55.44,0,0,139
27-07-2010 23:00,24,29.0,1002.0,57.23,0,0,138
28-07-2010 00:00,24,29.0,1002.0,60.36,0,0,152
28-07-2010 01:00,24,28.0,1002.0,63.49,0,0,150
28-07-2010 02:00,24,28.0,1001.0,65.28,0,0,157
28-07-2010 03:00,24,26.0,1001.0,68.41,0,0,147
28-07-2010 04:00,24,27.0,1001.0,71.54,0,0,154
28-07-2010 05:00,24,26.0,1002.0,73.33,0,0,185
28-07-2010 06:00,24,26.0,1002.0,75.12,0,0,189
28-07-2010 07:00,24,27.0,1002.0,76.91,0,0,198
28-07-2010 08:00,24,28.0,1002.0,80.04,0,0,179
28-07-2010 09:00,25,29.0,1002.0,81.83,0,0,180
28-07-2010 10:00,25,30.0,1001.0,83.62,0,0,180
28-07-2010 11:00,25,32.0,1001.0,85.41,0,0,178
28-07-2010 12:00,24,34.0,1000.0,89.43,0,0,181
28-07-2010 13:00,23,34.0,999.0,3.13,0,0,177
28-07-2010 14:00,23,36.0,998.0,4.02,0,0,165
28-07-2010 15:00,22,36.0,997.0,8.04,0,0,198
28-07-2010 16:00,23,35.0,997.0,12.06,0,0,193
28-07-2010 17:00,23,35.0,996.0,16.98,0,0,183
28-07-2010 18:00,24,34.0,996.0,21.0,0,0,189
28-07-2010 19:00,24,32.0,997.0,22.79,0,0,184
28-07-2010 20:00,24,32.0,997.0,25.92,0,0,194
28-07-2010 21:00,24,31.0,997.0,27.71,0,0,169
28-07-2010 22:00,25,30.0,997.0,29.5,0,0,172
28-07-2010 23:00,25,29.0,997.0,32.63,0,0,188
29-07-2010 00:00,25,29.0,997.0,35.76,0,0,159
29-07-2010 01:00,25,29.0,996.0,38.89,0,0,151
29-07-2010 02:00,25,29.0,996.0,40.68,0,0,149
29-07-2010 03:00,25,28.0,996.0,43.81,0,0,151
29-07-2010 04:00,25,28.0,996.0,45.6,0,0,131
29-07-2010 05:00,25,27.0,996.0,47.39,0,0,142
29-07-2010 06:00,25,27.0,997.0,49.18,0,0,149
29-07-2010 07:00,25,28.0,997.0,50.97,0,0,155
29-07-2010 08:00,26,29.0,997.0,52.76,0,0,156
29-07-2010 09:00,25,30.0,997.0,1.79,0,0,169
29-07-2010 10:00,26,31.0,996.0,1.79,0,0,171
29-07-2010 11:00,26,31.0,997.0,4.92,0,0,192
29-07-2010 12:00,26,32.0,996.0,8.05,0,0,215
29-07-2010 13:00,27,33.0,996.0,11.18,0,0,204
29-07-2010 14:00,27,33.0,995.0,14.31,0,0,178
29-07-2010 15:00,27,33.0,995.0,18.33,0,0,197
29-07-2010 16:00,27,33.0,994.0,21.46,0,0,210
29-07-2010 17:00,28,32.0,995.0,3.13,0,0,244
29-07-2010 18:00,27,32.0,996.0,7.15,0,0,278
29-07-2010 19:00,27,31.0,997.0,1.79,0,1,257
29-07-2010 20:00,28,30.0,996.0,3.58,0,2,277
29-07-2010 21:00,28,30.0,997.0,1.79,0,3,276
29-07-2010 22:00,27,30.0,997.0,0.89,0,0,246
29-07-2010 23:00,27,30.0,997.0,4.02,0,0,285
30-07-2010 00:00,26,29.0,998.0,8.94,0,0,246
30-07-2010 01:00,25,27.0,998.0,12.96,0,0,230
30-07-2010 02:00,24,27.0,998.0,16.98,0,0,224
30-07-2010 03:00,24,27.0,998.0,20.11,0,0,210
30-07-2010 04:00,23,26.0,998.0,23.24,0,0,216
30-07-2010 05:00,23,26.0,999.0,25.03,0,0,199
30-07-2010 06:00,24,26.0,1000.0,1.79,0,0,179
30-07-2010 07:00,24,26.0,1000.0,4.02,0,0,190
30-07-2010 08:00,25,26.0,1000.0,0.89,0,1,206
30-07-2010 09:00,25,26.0,1000.0,0.89,0,2,215
30-07-2010 10:00,25,27.0,1000.0,0.89,0,0,204
30-07-2010 11:00,25,27.0,1000.0,0.89,0,0,229
30-07-2010 12:00,26,28.0,1000.0,0.89,0,0,219
30-07-2010 13:00,26,28.0,999.0,0.89,0,0,227
30-07-2010 14:00,26,29.0,999.0,1.79,0,0,192
30-07-2010 15:00,26,29.0,999.0,3.58,0,0,240
30-07-2010 16:00,26,30.0,998.0,5.37,0,0,280
30-07-2010 17:00,26,30.0,997.0,7.16,0,0,302
30-07-2010 18:00,27,30.0,998.0,1.79,0,0,267
30-07-2010 19:00,26,29.0,998.0,0.89,0,0,205
30-07-2010 20:00,26,29.0,998.0,1.78,0,0,188
30-07-2010 21:00,26,29.0,999.0,0.89,0,0,165
30-07-2010 22:00,26,29.0,999.0,1.78,0,0,170
30-07-2010 23:00,26,29.0,999.0,3.57,0,0,155
31-07-2010 00:00,26,28.0,999.0,0.89,0,0,185
31-07-2010 01:00,26,28.0,998.0,1.78,0,0,201
31-07-2010 02:00,26,28.0,998.0,1.79,0,0,197
31-07-2010 03:00,26,27.0,997.0,0.89,0,0,201
31-07-2010 04:00,26,28.0,997.0,1.78,0,0,208
31-07-2010 05:00,26,28.0,997.0,2.23,0,0,242
31-07-2010 06:00,27,28.0,998.0,1.79,0,0,259
31-07-2010 07:00,27,28.0,998.0,0.89,0,0,234
31-07-2010 08:00,28,29.0,998.0,1.78,0,0,248
31-07-2010 09:00,28,30.0,999.0,2.67,0,0,281
31-07-2010 10:00,24,28.0,999.0,5.81,0,1,306
31-07-2010 11:00,23,28.0,1000.0,9.83,0,2,182
31-07-2010 12:00,24,30.0,1000.0,15.64,0,0,46
31-07-2010 13:00,24,31.0,1000.0,22.79,0,0,22
